fid,Load_Date,fldDebrisC,Pile_Latit,Pile_Longi
9478,03/10/2023,C and D,26.4051411,-81.8933382
9479,01/19/2023,C and D,26.4658835277,-81.9549510018
9480,02/17/2023,C and D,26.4598346423,-81.9467198227
9481,10/22/2022,C and D,26.4288017655,-81.9115319449
9482,12/12/2022,Vegetation,26.4110681211,-81.8990474552
9483,12/06/2022,C and D,26.4338084,-81.9173483
9484,11/07/2022,C and D,26.411778,-81.8995168
9485,11/09/2022,C and D,26.4607314775,-81.9483173599
9486,02/01/2023,C and D,26.4380669,-81.9231343
9487,10/22/2022,C and D,26.4288642744,-81.91167451
9488,12/13/2022,C and D,26.4643879,-81.9544452
9489,12/13/2022,C and D,26.4638777,-81.954156
9490,12/07/2022,C and D,26.4339237,-81.9173846
9491,11/29/2022,C and D,26.4625909506,-81.9476882648
9492,10/05/2022,C and D,26.4633402555,-81.9542550937
9493,10/20/2022,C and D,26.4366197239,-81.921042259
9494,11/03/2022,C and D,26.4445132809,-81.9345168584
9495,01/19/2023,Vegetation,26.4159751913,-81.9010607142
9496,01/07/2023,C and D,26.4326549,-81.9157701
9497,11/20/2022,C and D,26.4287801,-81.9117343
9498,11/03/2022,C and D,26.4603060018,-81.9473845885
9499,10/20/2022,C and D,26.4157508,-81.9012767
9500,05/16/2023,C and D,26.4297388,-81.9121762
9501,10/24/2022,C and D,26.4098455,-81.898598
9502,02/11/2023,C and D,26.4611219,-81.9463477
9503,11/19/2022,C and D,26.4666096,-81.9540122
9504,12/14/2022,C and D,26.4057874168,-81.8943475226
9505,10/14/2022,C and D,26.4365084415,-81.9209606471
9506,11/05/2022,C and D,26.4345157,-81.9183869
9507,11/16/2022,C and D,26.4256157354,-81.9080941659
9508,11/05/2022,C and D,26.4416878,-81.9293557
9509,12/02/2022,C and D,26.4255642073,-81.9077878302
9510,01/09/2023,C and D,26.432805,-81.9165317
9511,11/06/2022,C and D,26.4418688,-81.9295448
9512,10/23/2022,C and D,26.4326836574,-81.9158255748
9513,11/09/2022,Dirty Sand Soil,26.4461046,-81.937666
9514,01/22/2023,C and D,26.4321948,-81.9152599
9515,11/05/2022,C and D,26.4417339,-81.9294036
9516,10/12/2022,C and D,26.4050486,-81.8929988
9517,10/31/2022,C and D,26.4179601301,-81.901920043
9518,10/28/2022,C and D,26.425545956,-81.9078695309
9519,01/03/2023,C and D,26.4577748252,-81.9390910569
9520,12/19/2022,C and D,26.4331072709,-81.9164311421
9521,10/31/2022,C and D,26.4182290575,-81.9019670785
9522,12/09/2022,Dirty Sand Soil,26.4139245,-81.901777
9523,10/21/2022,C and D,26.4288522297,-81.9117549221
9524,11/07/2022,C and D,26.4597828125,-81.9466132645
9525,11/05/2022,C and D,26.4489131,-81.9436745
9526,11/11/2022,C and D,26.4195067,-81.902477
9527,10/22/2022,Dirty Sand Soil,26.4292538,-81.9120521
9528,12/04/2022,C and D,26.4044256149,-81.8900323694
9529,02/10/2023,C and D,26.4643759,-81.9477863
9530,02/09/2023,C and D,26.4052794,-81.8935549
9531,01/12/2023,C and D,26.4507313,-81.9486747
9532,11/13/2022,Dirty Sand Soil,26.4387829,-81.924261
9533,12/15/2022,C and D,26.4643412,-81.9543986
9534,11/22/2022,C and D,26.4269622462,-81.9097608235
9535,12/03/2022,C and D,26.4045882901,-81.8860094824
9536,11/06/2022,C and D,26.4047491551,-81.892274581
9537,12/12/2022,C and D,26.4577663494,-81.9402633346
9538,10/28/2022,C and D,26.4631559747,-81.948555708
9539,10/29/2022,C and D,26.4099575,-81.8985759
9540,11/13/2022,C and D,26.4111284,-81.8993096
9541,11/12/2022,C and D,26.4283784708,-81.910853868
9542,02/02/2023,C and D,26.4578488469,-81.9403634873
9543,11/25/2022,Sand CD,26.4525202,-81.9546431
9544,11/17/2022,C and D,26.4255453362,-81.9080198701
9545,10/13/2022,Dirty Sand Soil,26.4496087656,-81.9452391566
9546,02/03/2023,C and D,26.4600174129,-81.9491904695
9547,01/31/2023,Dirty Sand Soil,26.4509119,-81.9484831
9548,11/06/2022,C and D,26.4136556,-81.9001485
9549,10/19/2022,Dirty Sand Soil,26.4514007,-81.9512421
9550,11/13/2022,C and D,26.4390180719,-81.9245618993
9551,10/25/2022,C and D,26.4326057809,-81.9157470149
9552,10/23/2022,C and D,26.434069731,-81.9174470409
9553,10/21/2022,Dirty Sand Soil,26.451517,-81.9512071
9554,10/24/2022,C and D,26.4068209101,-81.8957610336
9555,11/05/2022,C and D,26.4620882607,-81.9476690889
9556,11/17/2022,C and D,26.4662278,-81.9556235
9557,11/13/2022,C and D,26.4330139,-81.9164247
9558,05/01/2023,Vegetation,26.4339493,-81.9172839
9559,10/15/2022,Dirty Sand Soil,26.4492911,-81.9443914
9560,02/07/2023,C and D,26.4318246785,-81.9149279433
9561,11/09/2022,C and D,26.4149166,-81.9007486
9562,11/11/2022,C and D,26.4411191549,-81.9283124898
9563,11/14/2022,C and D,26.4103695983,-81.8989757449
9564,11/21/2022,C and D,26.4277919,-81.9105332
9565,01/18/2023,C and D,26.4056619,-81.89426
9566,11/02/2022,HHW to DMS,26.4639349,-81.950974
9567,02/15/2023,C and D,26.4631696,-81.9531689
9568,11/09/2022,C and D,26.4603565861,-81.9476974962
9569,11/14/2022,C and D,26.459482,-81.9405529
9570,11/01/2022,Dirty Sand Soil,26.4118124,-81.8996531
9571,02/11/2023,C and D,26.4610677,-81.9462595
9572,12/11/2022,C and D,26.4584934102,-81.9395436264
9573,12/11/2022,C and D,26.4615171,-81.9520263
9574,12/11/2022,C and D,26.4615102,-81.952028
9575,10/20/2022,Dirty Sand Soil,26.4511967,-81.9498614
9576,11/09/2022,C and D,26.425450181,-81.9078854275
9577,11/18/2022,C and D,26.4257163137,-81.9081676749
9578,02/17/2023,C and D,26.4590310647,-81.9416868464
9579,01/13/2023,C and D,26.4610847147,-81.9463407356
9580,01/08/2023,C and D,26.430079,-81.9129269
9581,11/09/2022,C and D,26.4603281,-81.9474187
9582,12/11/2022,C and D,26.418024866,-81.9020422266
9583,10/16/2022,Dirty Sand Soil,26.4515805245,-81.9511862007
9584,11/08/2022,C and D,26.425763,-81.9086055
9585,12/14/2022,Dirty Sand Soil,26.4527363,-81.9548221
9586,10/25/2022,Dirty Sand Soil,26.432732,-81.9160544
9587,11/21/2022,C and D,26.4588837,-81.942604
9588,12/03/2022,C and D,26.4593269536,-81.9403482322
9589,10/30/2022,C and D,26.4274924486,-81.9102611627
9590,11/08/2022,C and D,26.4506258,-81.9486382
9591,10/15/2022,C and D,26.4508430846,-81.9486357552
9592,11/07/2022,C and D,26.4327058,-81.9159116
9593,12/02/2022,C and D,26.4611046117,-81.9538280477
9594,10/14/2022,Dirty Sand Soil,26.4518079,-81.9517659
9595,10/07/2022,C and D,26.4664314,-81.9557898
9596,11/08/2022,C and D,26.433972,-81.9175587
9597,11/03/2022,C and D,26.4445640752,-81.9346109872
9598,10/05/2022,C and D,26.4644172389,-81.9505450767
9599,11/22/2022,Vegetation,26.4255103197,-81.9078989545
9600,11/28/2022,C and D,26.4644683,-81.9468877
9601,12/12/2022,C and D,26.4507618,-81.94857
9602,10/25/2022,Dirty Sand Soil,26.445346,-81.9363466
9603,10/13/2022,C and D,26.4248026537,-81.9061033081
9604,10/24/2022,C and D,26.4249539003,-81.9063168672
9605,12/12/2022,C and D,26.4502584,-81.9474351
9606,01/04/2023,C and D,26.4601841473,-81.9463523704
9607,12/08/2022,C and D,26.4339361,-81.9175512
9608,12/05/2022,C and D,26.4487587573,-81.9431076713
9609,10/18/2022,C and D,26.4054306306,-81.8940391499
9610,02/25/2023,C and D,26.4583605368,-81.9440409669
9611,03/10/2023,C and D,26.4047941,-81.8861865
9612,11/13/2022,C and D,26.4088258054,-81.8966011256
9613,10/30/2022,C and D,26.4234157,-81.9050626
9614,12/11/2022,C and D,26.4633024,-81.9531498
9615,01/24/2023,Compact CD,26.4482683,-81.94044
9616,03/10/2023,C and D,26.4049856,-81.8913466
9617,12/06/2022,C and D,26.4210473048,-81.9035320637
9618,12/09/2022,C and D,26.4590754965,-81.9409843349
9619,11/19/2022,C and D,26.4609813299,-81.9537645719
9620,01/06/2023,C and D,26.4304303,-81.9131626
9621,11/04/2022,C and D,26.420600722,-81.9032639795
9622,11/16/2022,C and D,26.4615009,-81.9537946
9623,01/28/2023,Compact CD,26.4479598,-81.9405771
9624,12/07/2022,C and D,26.4610242998,-81.9487322138
9625,12/07/2022,C and D,26.4603204289,-81.9468370372
9626,10/12/2022,C and D,26.4068618096,-81.8960229288
9627,11/04/2022,C and D,26.4616467,-81.9513928
9628,10/20/2022,Dirty Sand Soil,26.4514737,-81.9506045
9629,02/26/2023,C and D,26.431722,-81.9147722
9630,12/07/2022,C and D,26.4095956,-81.8989619
9631,12/07/2022,C and D,26.4601285233,-81.9470673468
9632,11/09/2022,C and D,26.4223376,-81.9043594
9633,10/18/2022,Dirty Sand Soil,26.4492984,-81.9443981
9634,02/11/2023,C and D,26.4043367,-81.8878619
9635,01/07/2023,Clean Sand Soil,26.4365467,-81.9222259
9636,01/13/2023,C and D,26.4356217,-81.9198517
9637,12/06/2022,Dirty Sand Soil,26.4337356,-81.9172596
9638,02/18/2023,C and D,26.4285261,-81.9112507
9639,10/31/2022,C and D,26.4499176,-81.9464417
9640,10/27/2022,C and D,26.4133768995,-81.9001831581
9641,12/16/2022,C and D,26.4103438,-81.8989168
9642,10/18/2022,C and D,26.404882224,-81.8843975161
9643,11/20/2022,C and D,26.4287419,-81.9117263
9644,11/26/2022,Dirty Sand Soil,26.4465092,-81.9381059
9645,12/11/2022,C and D,26.404661723,-81.8905065756
9646,11/12/2022,C and D,26.4077638323,-81.8969738112
9647,12/03/2022,C and D,26.4283261,-81.9112635
9648,11/02/2022,C and D,26.4059951669,-81.8949199096
9649,11/01/2022,Dirty Sand Soil,26.4117902,-81.8996764
9650,12/01/2022,C and D,26.4423457,-81.9307925
9651,02/08/2023,C and D,26.4320355769,-81.9151898164
9652,12/13/2022,C and D,26.4580435166,-81.9397979603
9653,11/13/2022,C and D,26.4208867633,-81.903346519
9654,10/31/2022,C and D,26.428909069,-81.9117006474
9655,01/03/2023,Dirty Sand Soil,26.4289234,-81.911703
9656,10/20/2022,Dirty Sand Soil,26.4514489,-81.9506758
9657,10/20/2022,C and D,26.4368048555,-81.9212077953
9658,12/03/2022,C and D,26.4480414,-81.9412816
9659,10/25/2022,Dirty Sand Soil,26.4492011,-81.9433424
9660,10/23/2022,Dirty Sand Soil,26.4311183,-81.9139483
9661,12/17/2022,C and D,26.4611191722,-81.9537954033
9662,02/01/2023,C and D,26.4599394454,-81.9469010733
9663,12/03/2022,Vegetation,26.4285714,-81.9115646
9664,11/16/2022,C and D,26.4664594,-81.9557672
9665,02/12/2023,Vegetation,26.4648788,-81.9507503
9666,11/16/2022,C and D,26.4663004,-81.9557553
9667,10/31/2022,Dirty Sand Soil,26.4115492,-81.8994194
9668,10/20/2022,C and D,26.4146463,-81.9007437
9669,11/07/2022,C and D,26.4322129,-81.9152585
9670,12/12/2022,C and D,26.4116997225,-81.8992979453
9671,01/17/2023,C and D,26.4592628674,-81.9425625724
9672,11/04/2022,C and D,26.459994,-81.9470071
9673,02/06/2023,C and D,26.4583155094,-81.94413987
9674,12/16/2022,C and D,26.4602056515,-81.9472147697
9675,01/12/2023,C and D,26.4508707,-81.9488804
9676,11/08/2022,C and D,26.4405726,-81.9275018
9677,12/16/2022,HHW to DMS,26.4615179627,-81.9506600195
9678,11/05/2022,C and D,26.4199602977,-81.9027077035
9679,03/15/2023,C and D,26.4591736967,-81.9403701718
9680,12/01/2022,C and D,26.461203536,-81.9521999919
9681,10/17/2022,Clean Sand Soil,26.452726,-81.9545414
9682,12/16/2022,C and D,26.4639740065,-81.9477526379
9683,11/03/2022,C and D,26.4302667,-81.9130744
9684,10/29/2022,C and D,26.4625565538,-81.9486164037
9685,10/30/2022,C and D,26.4047014201,-81.885653548
9686,11/22/2022,C and D,26.4481179,-81.9410712
9687,11/04/2022,C and D,26.4047677729,-81.8921223209
9688,12/11/2022,HHW to DMS,26.4629265438,-81.9468597009
9689,12/07/2022,C and D,26.4071053,-81.8961813
9690,12/16/2022,C and D,26.4613748066,-81.9485584875
9691,11/11/2022,C and D,26.4111659,-81.8993844
9692,11/30/2022,C and D,26.4435087408,-81.9327365048
9693,11/28/2022,C and D,26.4211733,-81.9036628
9694,12/04/2022,C and D,26.4045068,-81.8895474
9695,11/06/2022,C and D,26.4523169,-81.9548512
9696,01/30/2023,C and D,26.4069584,-81.8961205
9697,11/13/2022,C and D,26.458641775,-81.941752201
9698,10/15/2022,C and D,26.4511255967,-81.9495777973
9699,10/31/2022,C and D,26.4175850758,-81.9016368315
9700,12/10/2022,C and D,26.4594165143,-81.9407036249
9701,10/20/2022,C and D,26.4365814083,-81.9211553333
9702,11/01/2022,C and D,26.4609260112,-81.9487968554
9703,01/19/2023,C and D,26.4659142033,-81.9551814946
9704,11/12/2022,C and D,26.4284219156,-81.9112255692
9705,02/07/2023,C and D,26.4660367,-81.9557058
9706,01/11/2023,C and D,26.4507514,-81.948655
9707,10/16/2022,Dirty Sand Soil,26.4487829,-81.9427595
9708,01/23/2023,C and D,26.4649942416,-81.9554527958
9709,11/16/2022,C and D,26.4409859042,-81.9281948284
9710,10/21/2022,C and D,26.4338272009,-81.9173824529
9711,10/12/2022,C and D,26.4088836867,-81.8978216386
9712,10/06/2022,C and D,26.4617777734,-81.95378213
9713,01/30/2023,C and D,26.4289977,-81.9120156
9714,12/02/2022,C and D,26.4630820829,-81.9486344777
9715,10/26/2022,C and D,26.4619384613,-81.951336572
9716,02/06/2023,C and D,26.4603653038,-81.9475759473
9717,12/16/2022,C and D,26.4104240807,-81.8989175745
9718,10/12/2022,C and D,26.4046173967,-81.8912103878
9719,11/17/2022,C and D,26.4255652763,-81.9079115243
9720,12/02/2022,C and D,26.4046831039,-81.8857417724
9721,10/16/2022,C and D,26.4311009549,-81.9139239027
9722,12/13/2022,C and D,26.4361953,-81.9208406
9723,10/28/2022,C and D,26.4214151865,-81.9037287869
9724,12/06/2022,C and D,26.4580908744,-81.940694321
9725,12/09/2022,C and D,26.4447214,-81.9349822
9726,10/18/2022,C and D,26.4669166227,-81.954737705
9727,03/18/2023,C and D,26.4172337,-81.9016383
9728,03/25/2023,C and D,26.4604916897,-81.9477793737
9729,12/18/2022,C and D,26.4382518735,-81.9235224836
9730,10/22/2022,Dirty Sand Soil,26.4292069,-81.9120411
9731,11/29/2022,C and D,26.4049023,-81.8850616
9732,10/16/2022,C and D,26.4365646803,-81.9209644136
9733,11/16/2022,C and D,26.4357979456,-81.9198085462
9734,10/28/2022,C and D,26.4255123446,-81.9079140388
9735,11/09/2022,HHW to DMS,26.4634526,-81.9509046
9736,01/05/2023,Clean Sand Soil,26.4366062,-81.9222104
9737,12/11/2022,C and D,26.4196853147,-81.9030871791
9738,12/07/2022,C and D,26.4341657376,-81.9175357093
9739,10/14/2022,Dirty Sand Soil,26.4434883535,-81.9325160144
9740,12/01/2022,C and D,26.4239096651,-81.9055925797
9741,11/20/2022,C and D,26.4112242,-81.8994388
9742,11/05/2022,C and D,26.4046254801,-81.8912517373
9743,12/12/2022,C and D,26.4388136,-81.924232
9744,11/11/2022,C and D,26.4113389,-81.8994584
9745,02/08/2023,C and D,26.4317837684,-81.9147073199
9746,11/08/2022,C and D,26.4338582,-81.9174969
9747,10/21/2022,C and D,26.428789414,-81.9117245915
9748,01/03/2023,C and D,26.4601585963,-81.9476766813
9749,11/08/2022,C and D,26.4339115,-81.9174745
9750,10/29/2022,C and D,26.4525307,-81.9547136
9751,02/01/2023,Concrete,26.4584460575,-81.939541055
9752,12/01/2022,C and D,26.4424419,-81.9308568
9753,11/18/2022,C and D,26.4256084987,-81.9081063052
9754,01/08/2023,C and D,26.430156,-81.9130345
9755,12/03/2022,C and D,26.4046219357,-81.8860545245
9756,01/17/2023,Dirty Sand Soil,26.4304328,-81.9130531
9757,11/05/2022,C and D,26.4488665,-81.9434638
9758,12/15/2022,C and D,26.4586689619,-81.9402166183
9759,11/22/2022,C and D,26.4269861346,-81.9097662718
9760,02/01/2023,C and D,26.4417297,-81.9295368
9761,12/11/2022,Vegetation,26.4383732737,-81.9237986809
9762,10/16/2022,C and D,26.4046550414,-81.8861987405
9763,11/09/2022,C and D,26.4255467,-81.9077933
9764,10/09/2022,C and D,26.4397177,-81.9257413
9765,12/11/2022,C and D,26.4075677376,-81.8966866472
9766,10/20/2022,C and D,26.4145406,-81.9005416
9767,11/02/2022,C and D,26.4445356606,-81.934644431
9768,02/01/2023,Dirty Sand Soil,26.4256287,-81.9082499
9769,11/19/2022,C and D,26.4389465588,-81.9245770062
9770,12/15/2022,Dirty Sand Soil,26.4346073,-81.9183255
9771,12/17/2022,C and D,26.4624457884,-81.9485359971
9772,12/06/2022,C and D,26.4339741,-81.9175582
9773,01/11/2023,C and D,26.4506996,-81.9488279
9774,11/20/2022,C and D,26.4667378727,-81.954504151
9775,01/09/2023,C and D,26.4301778,-81.9129176
9776,11/01/2022,C and D,26.4275305254,-81.910300591
9777,10/18/2022,Dirty Sand Soil,26.4414834,-81.9288432
9778,11/04/2022,C and D,26.4173012227,-81.9016260189
9779,10/21/2022,Clean Sand Soil,26.4525014,-81.9546579
9780,10/31/2022,C and D,26.4598223539,-81.9464596202
9781,11/02/2022,C and D,26.4629452067,-81.9477072796
9782,11/26/2022,C and D,26.4337591298,-81.917498426
9783,12/06/2022,C and D,26.4359515859,-81.9204015658
9784,03/25/2023,C and D,26.4603750374,-81.9476781107
9785,11/16/2022,C and D,26.4324828,-81.9156404
9786,02/18/2023,C and D,26.4282687,-81.9111159
9787,11/08/2022,C and D,26.4418708631,-81.9297688112
9788,12/01/2022,C and D,26.4661782,-81.9556202
9789,11/27/2022,Dirty Sand Soil,26.4291435,-81.912037
9790,11/14/2022,C and D,26.4328957,-81.9163308
9791,10/15/2022,C and D,26.4289822,-81.911835
9792,01/09/2023,Clean Sand Soil,26.4365367,-81.9223037
9793,11/07/2022,C and D,26.458159733,-81.942556775
9794,11/16/2022,C and D,26.4043513317,-81.8904912596
9795,11/17/2022,C and D,26.4525383245,-81.9547474199
9796,11/30/2022,C and D,26.4612083137,-81.9522474334
9797,11/28/2022,C and D,26.4270759048,-81.9097394497
9798,11/28/2022,C and D,26.4599547,-81.9415104
9799,11/29/2022,C and D,26.4215068,-81.903799
9800,11/26/2022,Dirty Sand Soil,26.4465001,-81.9381868
9801,01/06/2023,C and D,26.4476383,-81.940235
9802,10/19/2022,Dirty Sand Soil,26.4514427,-81.951254
9803,10/19/2022,Dirty Sand Soil,26.4514394,-81.9512462
9804,11/21/2022,Sand CD,26.4525674,-81.9545397
9805,12/12/2022,C and D,26.4172710618,-81.9011933856
9806,11/28/2022,HHW to DMS,26.4594927687,-81.9407113882
9807,10/20/2022,C and D,26.4179977,-81.9018923
9808,02/02/2023,C and D,26.4592998382,-81.9403815084
9809,01/16/2023,C and D,26.4346883,-81.9186117
9810,03/10/2023,C and D,26.4051658,-81.893351
9811,10/20/2022,Dirty Sand Soil,26.451231,-81.9498991
9812,10/16/2022,C and D,26.4508366,-81.9487068
9813,01/15/2023,C and D,26.4593383002,-81.9417088527
9814,10/15/2022,C and D,26.4479509,-81.9409188725
9815,11/13/2022,C and D,26.4045728,-81.8863162
9816,01/24/2023,C and D,26.4075185,-81.8965086
9817,11/17/2022,C and D,26.439235867,-81.9252362476
9818,02/14/2023,C and D,26.4172393606,-81.901689808
9819,02/09/2023,C and D,26.4146857,-81.9006872
9820,01/11/2023,C and D,26.4507862,-81.9488317
9821,10/23/2022,C and D,26.4275487699,-81.9102952537
9822,11/14/2022,C and D,26.4329554,-81.916278
9823,02/19/2023,C and D,26.4282402,-81.9110276
9824,10/16/2022,C and D,26.4365735582,-81.9209369766
9825,11/08/2022,C and D,26.4257642734,-81.9086294499
9826,10/23/2022,Dirty Sand Soil,26.4377213,-81.9226404
9827,10/20/2022,C and D,26.4365986043,-81.9209262118
9828,11/11/2022,C and D,26.4203511976,-81.9030320235
9829,03/08/2023,C and D,26.4373439,-81.9224891
9830,11/17/2022,C and D,26.4332818,-81.9166967
9831,11/21/2022,Vegetation,26.4274665,-81.9101701
9832,02/02/2023,C and D,26.4578857273,-81.9403002039
9833,11/18/2022,C and D,26.4394240661,-81.9246332348
9834,11/19/2022,C and D,26.4100486133,-81.8984925282
9835,10/23/2022,Dirty Sand Soil,26.4525715,-81.9545961
9836,12/01/2022,C and D,26.4237567,-81.9056456
9837,11/28/2022,C and D,26.449812,-81.9463441
9838,01/13/2023,C and D,26.4590565566,-81.948426411
9839,02/10/2023,C and D,26.4218436,-81.9038909
9840,11/06/2022,C and D,26.4517545,-81.9520389
9841,01/20/2023,C and D,26.4113834301,-81.8995071728
9842,10/28/2022,C and D,26.4219721145,-81.9042130173
9843,10/23/2022,C and D,26.4479079357,-81.9406061282
9844,11/18/2022,C and D,26.4524971931,-81.9547353382
9845,12/04/2022,C and D,26.404478,-81.8899741
9846,10/30/2022,C and D,26.4231644,-81.904811
9847,01/20/2023,C and D,26.4114579,-81.8996201
9848,02/26/2023,C and D,26.4600513596,-81.9416425657
9849,10/31/2022,Dirty Sand Soil,26.4472927288,-81.9384832775
9850,11/05/2022,C and D,26.4255628,-81.9077357
9851,02/27/2023,C and D,26.4616438374,-81.9485233539
9852,12/05/2022,C and D,26.4627978494,-81.9511637124
9853,03/28/2023,C and D,26.4103765553,-81.8990182412
9854,01/08/2023,Vegetation,26.4302686,-81.9130157
9855,11/22/2022,C and D,26.4657909,-81.9555058
9856,11/16/2022,C and D,26.4406640757,-81.9275883095
9857,10/30/2022,C and D,26.4046258992,-81.8862332404
9858,11/30/2022,C and D,26.4255413505,-81.9079318261
9859,12/16/2022,C and D,26.459661159,-81.9464140707
9860,12/12/2022,C and D,26.4329329692,-81.9160179981
9861,12/16/2022,C and D,26.4102613,-81.8990023
9862,12/14/2022,Dirty Sand Soil,26.4514849,-81.9509771
9863,12/15/2022,C and D,26.4576996305,-81.9394888607
9864,11/29/2022,C and D,26.4499916,-81.9467009
9865,11/13/2022,C and D,26.4596898901,-81.9425046445
9866,10/18/2022,Dirty Sand Soil,26.4397766,-81.9259811
9867,11/12/2022,C and D,26.4597597836,-81.9464880163
9868,12/12/2022,C and D,26.4494854,-81.9454093
9869,05/01/2023,Vegetation,26.4221361,-81.9037367
9870,12/12/2022,C and D,26.4047381329,-81.8857598306
9871,12/17/2022,C and D,26.4625770637,-81.9485069414
9872,11/07/2022,C and D,26.4438120928,-81.9332786836
9873,11/08/2022,C and D,26.4085933,-81.8976049
9874,11/08/2022,C and D,26.4084591,-81.8973814
9875,12/12/2022,C and D,26.4615211,-81.9523199
9876,01/29/2023,C and D,26.4662662056,-81.9556297828
