Ticket #,Client,Disaster,Contractor,TDMS Project,Load Date,Debris Class,Load Latitude,Load Longitude,Disposal Date,Disposal Site,CYD,Total CYD
330206-22325-46185,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.46053142,-81.95370212,11/21/2022,Wakehatchee Park DMS,61,
330207-22323-24040,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.461826,-81.95419292,11/19/2022,Wakehatchee Park DMS,65,
330207-22323-49919,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.4666096,-81.9540122,11/19/2022,Wakehatchee Park DMS,61,
330206-22325-40546,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.46009757,-81.95364295,11/21/2022,Wakehatchee Park DMS,57,
330206-22324-25111,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,C and D,26.46674438,-81.95474473,11/20/2022,Wakehatchee Park DMS,61,
330206-22325-29732,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4632125,-81.953284,11/21/2022,Wakehatchee Park DMS,57,
330206-22334-48572,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.46114601,-81.94854135,11/30/2022,Wakehatchee Park DMS,53,
330009-22325-23934,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4599985,-81.940371,11/21/2022,Wakehatchee Park DMS,55,
330009-22326-32892,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,C and D,26.4622937,-81.9510063,11/22/2022,Wakehatchee Park DMS,63,
330207-22325-45281,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.45992962,-81.95364998,11/21/2022,Wakehatchee Park DMS,65,
330207-22334-36070,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.45946473,-81.94615112,11/30/2022,Wakehatchee Park DMS,57,
330206-22323-44734,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.46622246,-81.95554776,11/19/2022,Wakehatchee Park DMS,57,
330009-22332-35157,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,C and D,26.4593032,-81.9416771,11/28/2022,Wakehatchee Park DMS,59,
330206-22334-53361,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.46180864,-81.94870768,11/30/2022,Wakehatchee Park DMS,57,
330207-22323-35793,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.466262,-81.9558534,11/19/2022,Wakehatchee Park DMS,57,
330010-22334-60299,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.46514799,-81.95209748,11/30/2022,Wakehatchee Park DMS,60,
330207-22325-34600,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4602954,-81.9537854,11/21/2022,Wakehatchee Park DMS,52,
330207-22325-39102,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.46026515,-81.95375809,11/21/2022,Wakehatchee Park DMS,61,
330206-22334-31425,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.45942193,-81.94609562,11/30/2022,Wakehatchee Park DMS,57,
330207-22324-60634,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,C and D,26.4671003,-81.9548299,11/20/2022,AandW Bulb Rd DMS,65,
330012-22325-24058,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4601989,-81.9403241,11/21/2022,Wakehatchee Park DMS,54,
330207-22325-24494,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.46234871,-81.95350136,11/21/2022,Wakehatchee Park DMS,61,
330207-22325-50863,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4629587,-81.9540973,11/21/2022,Wakehatchee Park DMS,61,
330207-22323-45945,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.46539249,-81.95529778,11/19/2022,Wakehatchee Park DMS,57,
330207-22323-58005,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.4667361,-81.9544,11/19/2022,Wakehatchee Park DMS,61,
330207-22325-29042,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4623295,-81.9535035,11/21/2022,Wakehatchee Park DMS,61,
330012-22321-41508,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,C and D,26.4662866,-81.9556379,11/17/2022,Wakehatchee Park DMS,58,
330207-22334-47920,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.46112303,-81.94866657,11/30/2022,Wakehatchee Park DMS,61,
330207-22334-52587,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.46126548,-81.94854043,11/30/2022,Wakehatchee Park DMS,61,
330207-22334-57044,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.46149674,-81.94868863,11/30/2022,Wakehatchee Park DMS,52,
330207-22334-61342,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.46171272,-81.94902254,11/30/2022,Wakehatchee Park DMS,57,
330012-22320-40180,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.4662398,-81.9556247,11/16/2022,Wakehatchee Park DMS,54,
330012-22324-51635,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,C and D,26.4598435,-81.9426574,11/20/2022,Wakehatchee Park DMS,46,
330012-22332-58650,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,C and D,26.4642267,-81.9468551,11/28/2022,Wakehatchee Park DMS,54,
330206-22325-50078,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4625349,-81.9539331,11/21/2022,Wakehatchee Park DMS,57,
330206-22334-62202,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.46165291,-81.94857057,11/30/2022,Wakehatchee Park DMS,53,
330207-22324-55466,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,C and D,26.46677895,-81.95460592,11/20/2022,Wakehatchee Park DMS,61,
330206-22334-57699,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.46152654,-81.9485828,11/30/2022,Wakehatchee Park DMS,57,
740081-22320-33794,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.43488876,-81.9188795,11/16/2022,Lovers Key DMS,39,
740081-22320-37655,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.43475167,-81.91884312,11/16/2022,Lovers Key DMS,47,
740081-22321-25368,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,C and D,26.4342506,-81.91800674,11/17/2022,Lovers Key DMS,39,
740081-22320-29145,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.43487677,-81.91887137,11/16/2022,Lovers Key DMS,35,
740081-22321-40571,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,C and D,26.43980105,-81.92515898,11/17/2022,Lovers Key DMS,47,
740081-22321-56087,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,C and D,26.44153372,-81.92928496,11/17/2022,Lovers Key DMS,43,
740081-22322-46692,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,C and D,26.43898764,-81.92479168,11/18/2022,Lovers Key DMS,43,
740081-22323-29650,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.43894656,-81.92457701,11/19/2022,Lovers Key DMS,35,
740081-22325-34853,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.43647723,-81.92093578,11/21/2022,Lovers Key DMS,43,
740081-22325-38467,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.436116,-81.9206052,11/21/2022,Lovers Key DMS,39,
740081-22325-54219,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.44349257,-81.9326833,11/21/2022,Lovers Key DMS,47,
740081-22326-40224,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,C and D,26.42561324,-81.90817295,11/22/2022,Lovers Key DMS,43,
740081-22322-29244,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,C and D,26.44146366,-81.92906092,11/18/2022,Lovers Key DMS,39,
740081-22322-43364,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,C and D,26.43897634,-81.92458182,11/18/2022,Lovers Key DMS,43,
740081-22323-33277,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.43852397,-81.92393427,11/19/2022,Lovers Key DMS,47,
740081-22323-43514,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.43851421,-81.92386339,11/19/2022,Lovers Key DMS,31,
740081-22323-49945,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.43854507,-81.92392944,11/19/2022,Lovers Key DMS,31,
740081-22324-25273,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,C and D,26.4385776,-81.92387805,11/20/2022,Lovers Key DMS,31,
740081-22325-57315,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.44228255,-81.93059214,11/21/2022,Lovers Key DMS,55,
740081-22326-38354,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,C and D,26.42554514,-81.90801436,11/22/2022,Lovers Key DMS,43,
740081-22326-49069,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,C and D,26.42691552,-81.9097739,11/22/2022,Lovers Key DMS,43,
740081-22332-28988,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,C and D,26.4212468,-81.903674,11/28/2022,Lovers Key DMS,47,
740081-22332-43679,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,C and D,26.421223,-81.9036183,11/28/2022,Lovers Key DMS,39,
740081-22332-50954,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,C and D,26.4209946,-81.9035202,11/28/2022,Lovers Key DMS,47,
740081-22332-59583,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,C and D,26.4209875,-81.9035158,11/28/2022,Lovers Key DMS,51,
740081-22334-43384,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.4046484,-81.8861386,11/30/2022,Lovers Key DMS,43,
740082-22320-48879,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.43584589,-81.91980947,11/16/2022,Lovers Key DMS,36,
740082-22323-40341,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.4386889,-81.92407862,11/19/2022,Lovers Key DMS,58,
740082-22323-57882,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.43858804,-81.92387777,11/19/2022,Lovers Key DMS,62,
740082-22324-31873,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,C and D,26.43878657,-81.92402057,11/20/2022,Lovers Key DMS,36,
740081-22326-56349,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,C and D,26.42691322,-81.90962965,11/22/2022,Lovers Key DMS,55,
740081-22333-55841,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,C and D,26.410499,-81.8990716,11/29/2022,Lovers Key DMS,35,
740081-22334-41411,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.4046186,-81.886392,11/30/2022,Lovers Key DMS,39,
740081-22334-46090,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.4047948,-81.8864749,11/30/2022,Lovers Key DMS,43,
740081-22334-48492,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.4047499,-81.8863777,11/30/2022,Lovers Key DMS,39,
740082-22322-25961,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,C and D,26.44153611,-81.92906494,11/18/2022,Lovers Key DMS,36,
740082-22324-54756,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,C and D,26.43514127,-81.91939798,11/20/2022,Lovers Key DMS,36,
740082-22325-41219,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4432856,-81.9325207,11/21/2022,Lovers Key DMS,49,
740082-22325-50655,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4440727,-81.9334257,11/21/2022,Lovers Key DMS,45,
740082-22332-57526,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,C and D,26.4212028,-81.9035636,11/28/2022,Lovers Key DMS,40,
740082-22333-31729,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,C and D,26.42176303,-81.9039445,11/29/2022,Lovers Key DMS,40,
740082-22333-34016,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,C and D,26.42088255,-81.90340612,11/29/2022,Lovers Key DMS,45,
740082-22334-31738,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.4049397,-81.88521,11/30/2022,Lovers Key DMS,40,
740083-22320-52496,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.44063737,-81.92749775,11/16/2022,Lovers Key DMS,32,
740083-22322-48772,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,C and D,26.45250635,-81.95476032,11/18/2022,Bay Oaks DMS,36,
740083-22323-26188,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,Vegetation,26.40470362,-81.88450171,11/19/2022,Lovers Key DMS,53,
740083-22326-48461,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,C and D,26.45296559,-81.95552377,11/18/2022,Bay Oaks DMS,36,
740084-22320-38271,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.4410202,-81.92831028,11/16/2022,Lovers Key DMS,35,
740084-22320-57869,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.44067046,-81.92756979,11/16/2022,Lovers Key DMS,35,
740084-22323-46201,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.40452649,-81.89087853,11/19/2022,Lovers Key DMS,26,
740085-22321-32504,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,C and D,26.4334919,-81.9169829,11/17/2022,Lovers Key DMS,30,
740085-22321-42610,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,C and D,26.4312951,-81.9142838,11/17/2022,Lovers Key DMS,42,
740085-22321-59060,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,C and D,26.429718,-81.9126586,11/17/2022,Lovers Key DMS,34,
740085-22322-36860,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,C and D,26.4310087,-81.9140079,11/18/2022,Lovers Key DMS,38,
740082-22322-33779,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,C and D,26.44169525,-81.9293473,11/18/2022,Lovers Key DMS,45,
740082-22323-54086,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.43862787,-81.92416669,11/19/2022,Lovers Key DMS,45,
740082-22332-36426,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,C and D,26.4212553,-81.9035391,11/28/2022,Lovers Key DMS,40,
740082-22332-41168,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,C and D,26.4214676,-81.9037252,11/28/2022,Lovers Key DMS,40,
740082-22333-26070,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,C and D,26.42257967,-81.9045776,11/29/2022,Lovers Key DMS,45,
740082-22333-42808,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,C and D,26.41745554,-81.90170372,11/29/2022,Lovers Key DMS,36,
740083-22321-32542,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,C and D,26.4525229,-81.95471001,11/17/2022,Bay Oaks DMS,45,
740083-22321-37428,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,C and D,26.45248764,-81.95475703,11/17/2022,Bay Oaks DMS,45,
740083-22322-35207,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,C and D,26.45255243,-81.95471482,11/18/2022,Bay Oaks DMS,36,
740083-22323-43600,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.40457185,-81.88879356,11/19/2022,Lovers Key DMS,36,
740084-22319-58476,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/15/2022,C and D,26.43835731,-81.92344603,11/16/2022,Lovers Key DMS,39,
740084-22320-52437,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.44068339,-81.92755979,11/16/2022,Lovers Key DMS,61,
740085-22320-33662,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.4327714,-81.9161068,11/16/2022,Lovers Key DMS,34,
740085-22322-40590,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,C and D,26.4310394,-81.9140623,11/18/2022,Lovers Key DMS,46,
740085-22323-60574,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.4311895,-81.9143129,11/19/2022,Lovers Key DMS,38,
740085-22325-36046,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.426407,-81.9092181,11/21/2022,Lovers Key DMS,34,
740085-22325-26163,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4281795,-81.9111139,11/21/2022,Lovers Key DMS,23,
740085-22325-42391,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.42722,-81.9099073,11/21/2022,Lovers Key DMS,30,
740085-22325-58129,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4288351,-81.9116479,11/21/2022,Lovers Key DMS,46,
740085-22331-30961,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/27/2022,C and D,26.43380848,-81.91724137,11/27/2022,Lovers Key DMS,27,
740085-22331-33780,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/27/2022,C and D,26.43362993,-81.9173148,11/27/2022,Lovers Key DMS,27,
740085-22331-42301,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/27/2022,C and D,26.43386275,-81.91741392,11/27/2022,Lovers Key DMS,19,
740085-22334-29121,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.44251187,-81.93090864,11/30/2022,Lovers Key DMS,27,
740085-22334-45842,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.44286627,-81.93176187,11/30/2022,Lovers Key DMS,34,
740085-22334-54578,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.44254766,-81.93091685,11/30/2022,Lovers Key DMS,34,
740085-22326-30568,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,C and D,26.4288634,-81.9116754,11/22/2022,Lovers Key DMS,34,
740085-22326-45452,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,C and D,26.4482165,-81.9412242,11/22/2022,Bay Oaks DMS,30,
740085-22326-53691,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,C and D,26.4337717,-81.9172427,11/22/2022,Lovers Key DMS,38,
740085-22330-42791,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/26/2022,C and D,26.43373607,-81.91724854,11/26/2022,Lovers Key DMS,30,
740085-22330-45799,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/26/2022,C and D,26.43379483,-81.91725576,11/26/2022,Lovers Key DMS,30,
740085-22332-60932,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,C and D,26.43136924,-81.91428145,11/28/2022,Lovers Key DMS,27,
740085-22333-29489,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,C and D,26.4329517,-81.916085,11/29/2022,Lovers Key DMS,34,
740085-22334-57860,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.44244777,-81.93073453,11/30/2022,Lovers Key DMS,50,
740086-22320-53390,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.4319241,-81.9150424,11/16/2022,Lovers Key DMS,41,
740086-22320-38423,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.4323677,-81.915453,11/16/2022,Lovers Key DMS,41,
740086-22320-58890,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,C and D,26.4312665,-81.914264,11/16/2022,Lovers Key DMS,57,
740086-22322-33678,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,C and D,26.4309441,-81.9139649,11/18/2022,Lovers Key DMS,32,
740086-22323-47237,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.4288984,-81.9118665,11/19/2022,Lovers Key DMS,36,
740086-22324-44364,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,C and D,26.4285959,-81.9115197,11/20/2022,Lovers Key DMS,28,
740086-22324-53535,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,C and D,26.4283791,-81.9113538,11/20/2022,Lovers Key DMS,28,
740086-22325-26217,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,C and D,26.4282209,-81.911181,11/21/2022,Lovers Key DMS,28,
740086-22326-43344,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,C and D,26.4481179,-81.9410712,11/22/2022,Bay Oaks DMS,32,
740086-22330-36703,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/26/2022,C and D,26.43369011,-81.91724,11/26/2022,Lovers Key DMS,28,
740086-22321-25851,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,C and D,26.4331381,-81.9165187,11/17/2022,Lovers Key DMS,32,
