Ticket #,Client,Disaster,Contractor,TDMS Project,Load Date,Debris Class,Load Latitude,Load Longitude,Disposal Date,Disposal Site,CYD,Total CYD
740128-22288-29319,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.47898343,-81.8222367,10/15/2022,Domestic Rd DMS,38,
749018-22284-55374,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.41735825,-81.90156303,10/11/2022,Wakehatchee Park DMS,58,
720163-22284-44648,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.5016877,-81.8721925,10/11/2022,Wakehatchee Park DMS,44,
300233-22283-39903,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.71424654,-81.75259051,10/10/2022,Civic Center DMS,67,
330720-22279-44326,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/6/2022,Vegetation,26.52184154,-81.95884703,10/6/2022,Wakehatchee Park DMS,42,
727802-22281-60426,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,C and D,26.4985809,-81.9423724,10/8/2022,Wakehatchee Park DMS,42,
749031-22285-42815,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.48142297,-81.80895491,10/12/2022,Paige Field Airport DMS,41,
300207-22282-41747,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,C and D,26.5144183,-81.9552154,10/9/2022,Wakehatchee Park DMS,49,
330062-22286-32824,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.58235798,-81.89894945,10/13/2022,Wakehatchee Park DMS,52,
330769-22286-33149,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.5920115,-82.1149411,10/13/2022,Pine Island DMS,54,
330051-22279-34298,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/6/2022,Vegetation,26.5198261,-81.8304632,10/6/2022,Wakehatchee Park DMS,63,
704398-22287-57197,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.5035871,-81.9088866,10/14/2022,Wakehatchee Park DMS,50,
710163-22285-43798,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.61273236,-82.11942561,10/12/2022,Pine Island DMS,44,
710134-22287-61346,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.5905376,-81.6925834,10/14/2022,Civic Center DMS,46,
749043-22286-54273,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.4792531,-81.8202768,10/13/2022,Domestic Rd DMS,53,
300203-22285-51001,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.50920688,-81.95786695,10/12/2022,Wakehatchee Park DMS,27,
710143-22285-61108,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.5689206,-81.8809217,10/13/2022,Paige Field Airport DMS,32,
330206-22281-44872,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,C and D,26.47356969,-81.95332605,10/8/2022,Wakehatchee Park DMS,53,
749019-22284-30777,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.4161365,-81.9010274,10/11/2022,Wakehatchee Park DMS,56,
330029-22282-64022,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,C and D,26.5768394,-81.86809855,10/9/2022,Paige Field Airport DMS,50,
330034-22278-55113,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/5/2022,Vegetation,26.6303569,-81.6911217,10/5/2022,Civic Center DMS,47,
700105-22288-62699,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.56901012,-81.86404319,10/15/2022,Paige Field Airport DMS,62,
300208-22287-61523,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.4928543,-81.9021801,10/14/2022,Wakehatchee Park DMS,48,
740076-22287-39366,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.57422571,-81.86432823,10/14/2022,Paige Field Airport DMS,37,
710141-22281-61711,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.50173687,-81.8648179,10/8/2022,Wakehatchee Park DMS,54,
710163-22284-64461,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.6118512,-82.1188019,10/11/2022,Pine Island DMS,37,
300201-22281-57010,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,C and D,26.4950719,-81.9410478,10/8/2022,Wakehatchee Park DMS,50,
740081-22285-54290,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.42547627,-81.90723002,10/12/2022,Bay Oaks DMS,39,
720157-22287-35545,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.6165348,-82.1236544,10/14/2022,Pine Island DMS,47,
1024912-22283-55691,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.56894294,-81.88163283,10/10/2022,Paige Field Airport DMS,41,
749120-22286-65524,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.66682818,-81.87909722,10/14/2022,Civic Center DMS,43,
330026-22278-38471,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/5/2022,Vegetation,26.5773062,-81.7493873,10/5/2022,Civic Center DMS,29,
740076-22286-65549,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.57083379,-81.86629027,10/14/2022,Paige Field Airport DMS,37,
330722-22283-56798,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.5113918,-81.9641224,10/10/2022,Wakehatchee Park DMS,55,
1024911-22283-49613,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.56860305,-81.87966832,10/10/2022,Paige Field Airport DMS,54,
300210-22286-51784,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.51343002,-81.95780403,10/13/2022,AandW Bulb Rd DMS,46,
300200-22288-47119,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.5195681,-81.960026,10/15/2022,AandW Bulb Rd DMS,40,
330050-22280-41114,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.5189511,-81.830513,10/7/2022,Wakehatchee Park DMS,57,
330059-22287-37431,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.56090456,-81.90967271,10/14/2022,AandW Bulb Rd DMS,49,
330055-22283-58501,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.6477037,-81.9217528,10/10/2022,Paige Field Airport DMS,57,
1024911-22288-36698,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.57140054,-81.87430988,10/15/2022,Paige Field Airport DMS,43,
1024912-22280-45056,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.574656,-81.8743012,10/7/2022,Paige Field Airport DMS,37,
330031-22283-62325,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.57714252,-81.86808977,10/10/2022,Paige Field Airport DMS,76,
749025-22288-33446,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.4775224,-81.8092883,10/15/2022,Domestic Rd DMS,36,
700105-22285-64753,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.57485623,-81.86365513,10/13/2022,Paige Field Airport DMS,50,
300206-22285-41132,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.5387653,-81.9321426,10/12/2022,Wakehatchee Park DMS,57,
720014-22280-37343,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.7079177,-81.6110933,10/7/2022,Civic Center DMS,44,
102498-22286-54261,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.52342516,-81.84460769,10/13/2022,Paige Field Airport DMS,46,
727802-22282-48469,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,C and D,26.4958948,-81.9413457,10/9/2022,Wakehatchee Park DMS,35,
710154-22283-54182,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.72621721,-81.76521942,10/10/2022,Civic Center DMS,36,
740153-22286-39864,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.6652946,-81.8797868,10/13/2022,Civic Center DMS,49,
740153-22287-50970,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.6798615,-81.8910686,10/14/2022,Civic Center DMS,57,
300216-22288-57580,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.7183256,-81.72051203,10/15/2022,Civic Center DMS,47,
749043-22285-34353,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.4806276,-81.8198667,10/12/2022,Wakehatchee Park DMS,45,
720159-22288-48185,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.546501,-82.0831792,10/15/2022,Pine Island DMS,59,
300234-22283-56108,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.71419036,-81.74862324,10/10/2022,Civic Center DMS,50,
330703-22285-34577,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.51552087,-81.84451777,10/12/2022,Paige Field Airport DMS,43,
710154-22285-45502,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.725795,-81.76876143,10/12/2022,Civic Center DMS,28,
300205-22285-49365,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.51205541,-81.96159615,10/12/2022,Wakehatchee Park DMS,45,
330026-22279-46777,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/6/2022,Vegetation,26.5789083,-81.745045,10/6/2022,Civic Center DMS,31,
740147-22288-48612,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.6169853,-82.1153903,10/15/2022,Pine Island DMS,53,
102496-22284-29506,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.51045011,-81.87266353,10/11/2022,Wakehatchee Park DMS,46,
720016-22282-49241,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.69819,-81.5860082,10/9/2022,Civic Center DMS,52,
102499-22284-33036,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.57148758,-81.86535066,10/11/2022,Paige Field Airport DMS,50,
330207-22286-51499,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.47678358,-81.95335777,10/13/2022,Wakehatchee Park DMS,57,
330206-22280-37703,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,C and D,26.47759234,-81.95337057,10/7/2022,Wakehatchee Park DMS,61,
300206-22282-48827,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.4385636,-81.923911,10/9/2022,Wakehatchee Park DMS,57,
749017-22286-59137,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.48225443,-81.83277274,10/13/2022,Domestic Rd DMS,56,
102499-22288-40482,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.57053,-81.8675533,10/15/2022,Paige Field Airport DMS,50,
1024912-22281-58689,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.5749133,-81.8753795,10/8/2022,Paige Field Airport DMS,48,
1024911-22280-30430,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.5748841,-81.8731771,10/7/2022,Wakehatchee Park DMS,25,
740079-22287-54198,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.47946691,-81.82112776,10/14/2022,Domestic Rd DMS,32,
330718-22281-28932,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,C and D,26.5065733,-81.9580367,10/8/2022,Wakehatchee Park DMS,47,
300204-22284-62830,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.51186725,-81.96345396,10/11/2022,Wakehatchee Park DMS,38,
330720-22287-45838,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.51413675,-81.92605866,10/14/2022,Wakehatchee Park DMS,49,
330206-22288-47060,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.4949988,-81.96184076,10/15/2022,Wakehatchee Park DMS,61,
710154-22288-35130,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.73800287,-81.68153686,10/15/2022,Civic Center DMS,36,
720014-22283-61588,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.7063787,-81.6110599,10/15/2022,Civic Center DMS,67,
300202-22285-45612,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.50908498,-81.95786054,10/12/2022,Wakehatchee Park DMS,36,
330012-22288-39432,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.4991638,-81.966294,10/15/2022,Wakehatchee Park DMS,62,
704397-22285-29414,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.51674567,-81.92650275,10/12/2022,Wakehatchee Park DMS,54,
749185-22288-48093,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.4688324,-81.8202952,10/15/2022,Domestic Rd DMS,55,
710139-22284-47201,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.50362973,-81.86048963,10/11/2022,Wakehatchee Park DMS,38,
749055-22287-32412,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.44979275,-81.94583519,10/14/2022,Bay Oaks DMS,66,
102498-22281-49390,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.51342655,-81.87099036,10/12/2022,Wakehatchee Park DMS,53,
740129-22288-39533,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.48200253,-81.82093776,10/15/2022,Domestic Rd DMS,49,
710158-22288-59866,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.6042245,-82.1145602,10/15/2022,Pine Island DMS,21,
300213-22282-52231,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.71734293,-81.69622136,10/9/2022,Civic Center DMS,44,
330035-22278-55388,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/5/2022,Vegetation,26.6337234,-81.6910822,10/5/2022,Civic Center DMS,36,
330721-22285-56979,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.5146274,-81.9643636,10/13/2022,Wakehatchee Park DMS,55,
749052-22285-50862,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.480608,-81.818265,10/12/2022,Domestic Rd DMS,43,
704396-22280-57935,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.51885997,-81.94851271,10/7/2022,Wakehatchee Park DMS,35,
330714-22285-50448,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.5477851,-81.9152558,10/12/2022,Wakehatchee Park DMS,49,
749100-22285-58430,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.4688795,-81.8222368,10/13/2022,Domestic Rd DMS,46,
710154-22288-52762,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.73616511,-81.68223363,10/15/2022,Civic Center DMS,60,
740045-22287-34322,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.46727425,-81.80939385,10/14/2022,Domestic Rd DMS,59,
330052-22280-56690,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.5221827,-81.8333017,10/7/2022,Wakehatchee Park DMS,46,
330030-22282-48064,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.47560414,-81.82839188,10/9/2022,Paige Field Airport DMS,63,
330720-22281-30288,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,C and D,26.52112077,-81.96022283,10/8/2022,Wakehatchee Park DMS,39,
330059-22284-63122,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.58842454,-81.89858714,10/11/2022,Wakehatchee Park DMS,49,
700107-22284-32813,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.5757983,-81.6604801,10/11/2022,Civic Center DMS,48,
749030-22285-62451,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.4786874,-81.8123097,10/13/2022,Domestic Rd DMS,38,
710154-22287-58155,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.7277336,-81.6852117,10/14/2022,Civic Center DMS,56,
330002-22283-35408,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.6042932,-81.75404579,10/10/2022,Paige Field Airport DMS,72,
740050-22285-36970,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.48813764,-81.81729944,10/12/2022,Paige Field Airport DMS,56,
102493-22282-46119,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.71800268,-81.65594522,10/9/2022,Civic Center DMS,48,
300201-22282-38000,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,C and D,26.4954144,-81.9404709,10/9/2022,Wakehatchee Park DMS,46,
300214-22288-53132,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.72277834,-81.71519673,10/15/2022,Civic Center DMS,51,
710155-22288-52941,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.73619417,-81.68229952,10/15/2022,Civic Center DMS,67,
330013-22285-30319,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.48285424,-81.94314136,10/12/2022,Wakehatchee Park DMS,52,
102494-22282-37338,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.7124077,-81.6193076,10/9/2022,Civic Center DMS,45,
749058-22288-50298,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.40485334,-81.88456675,10/15/2022,Bay Oaks DMS,77,
749053-22288-42369,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.43382619,-81.91749063,10/15/2022,Bay Oaks DMS,47,
1023757-22284-59087,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.51291842,-81.83349431,10/11/2022,Paige Field Airport DMS,47,
102498-22280-29875,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.51507316,-81.86687078,10/7/2022,Wakehatchee Park DMS,46,
300214-22287-31899,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.72125022,-81.71910364,10/14/2022,Civic Center DMS,55,
330059-22285-50220,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.58906871,-81.89782675,10/12/2022,Wakehatchee Park DMS,53,
740034-22286-38126,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.4796111,-81.8287548,10/13/2022,Domestic Rd DMS,43,
330714-22279-69101,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/6/2022,Vegetation,26.5185012,-81.964366,10/7/2022,Wakehatchee Park DMS,45,
740145-22288-32584,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.5712008,-82.1059069,10/15/2022,Pine Island DMS,52,
749052-22287-60684,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.4796655,-81.8203296,10/14/2022,Domestic Rd DMS,64,
704399-22282-55672,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,C and D,26.5184019,-81.9474615,10/9/2022,Wakehatchee Park DMS,41,
690236-22284-41264,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.5603976,-82.0983475,10/11/2022,Pine Island DMS,37,
330012-22287-36754,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.4929712,-81.9380527,10/14/2022,Wakehatchee Park DMS,58,
330012-22281-47445,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,C and D,26.4643239,-81.9469472,10/8/2022,Wakehatchee Park DMS,58,
300215-22282-37368,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.7204417,-81.7149325,10/9/2022,Civic Center DMS,43,
330011-22286-45596,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.4827284,-81.9393455,10/13/2022,Wakehatchee Park DMS,62,
710160-22288-49386,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.714011,-81.75673476,10/15/2022,Civic Center DMS,34,
1023757-22285-30483,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.51290879,-81.83364557,10/12/2022,Paige Field Airport DMS,50,
749031-22287-60129,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.46646068,-81.79780641,10/14/2022,Domestic Rd DMS,32,
749031-22288-40478,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.46964316,-81.80047108,10/15/2022,Domestic Rd DMS,41,
330720-22288-28382,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.51325324,-81.92857863,10/15/2022,Wakehatchee Park DMS,53,
300204-22287-53851,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.50906277,-81.96221522,10/14/2022,Wakehatchee Park DMS,42,
